INDEX,"HOU,C,3","PSH,C,5","PARISH,N,2,0","TYPE,C,4","CITY,C,17","STATE,C,2","ZIP,C,5","AGE,C,3","GENDER,C,1","RACE,C,1","PARTY_ID,C,1","VOTE_FREQ,C,1","PPP,C,1 (P for presidential primary)","NEW,C,1","How they vote (in person, mail, early)","MAIL_CITY,C,28","MAIL_STATE,C,20","MAIL_ZIP,C,5"
5487,90,StTam,52,,SLIDELL,LA,70458,56,M,B,D,5,P,,I,SLIDELL,LA,70458
5488,90,StTam,52,Land,SLIDELL,LA,70458,63,F,B,D,5,P,,I,SLIDELL,LA,70458
5489,90,StTam,52,,SLIDELL,LA,70458,73,F,W,D,5,,N,,SLIDELL,LA,70458
5490,90,StTam,52,,SLIDELL,LA,70458,59,F,B,D,6,,,I,SLIDELL,LA,70458
5491,90,StTam,52,Land,SLIDELL,LA,70458,59,M,B,D,9,P,,I,SLIDELL,LA,70458
5492,90,StTam,52,Cell,SLIDELL,LA,70458,71,F,W,D,A,P,,M,SLIDELL,LA,70458
5493,90,StTam,52,Land,SLIDELL,LA,70458,76,M,W,D,7,P,,M,SLIDELL,LA,70458
5494,90,StTam,52,,SLIDELL,LA,70458,76,F,O,D,8,P,,M,SLIDELL,LA,70458
5495,90,StTam,52,,SLIDELL,LA,70460,53,F,B,D,9,P,,I,SLIDELL,LA,70460
5496,90,StTam,52,,SLIDELL,LA,70460,26,F,B,D,1,,,E,SLIDELL,LA,70460
5497,90,StTam,52,Land,SLIDELL,LA,70458,66,M,W,D,4,,,,SLIDELL,LA,70458
5498,90,StTam,52,,SLIDELL,LA,70458,65,F,W,D,5,,,E,SLIDELL,LA,70458
5499,90,StTam,52,,SLIDELL,LA,70458,50,F,B,D,3,,,I,SLIDELL,LA,70458
5500,90,StTam,52,,SLIDELL,LA,70458,44,F,B,D,5,,,E,SLIDELL,LA,70458
5501,90,StTam,52,,SLIDELL,LA,70458,30,M,B,D,2,,,M,SLIDELL,LA,70458
5502,90,StTam,52,Cell,SLIDELL,LA,70460,83,F,B,D,5,P,,E,SLIDELL,LA,70460
5503,90,StTam,52,Land,SLIDELL,LA,70460,39,F,B,D,1,,,E,SLIDELL,LA,70460
5504,90,StTam,52,,SLIDELL,LA,70460,35,F,B,D,1,,,,SLIDELL,LA,70460
5505,90,StTam,52,Land,SLIDELL,LA,70460,59,F,B,D,3,,,E,SLIDELL,LA,70469
5506,90,StTam,52,,SLIDELL,LA,70458,72,F,W,D,9,P,,I,SLIDELL,LA,70458
5507,90,StTam,52,Land,SLIDELL,LA,70458,48,F,W,D,6,,,I,SLIDELL,LA,70458
5508,90,StTam,52,,SLIDELL,LA,70458,38,F,B,D,4,,,I,SLIDELL,LA,70458
5509,90,StTam,52,,SLIDELL,LA,70458,45,F,B,D,1,,,I,SLIDELL,LA,70458
5510,90,StTam,52,,SLIDELL,LA,70460,49,F,B,D,4,,,E,SLIDELL,LA,70460
5511,90,StTam,52,,SLIDELL,LA,70460,34,F,B,D,3,,,E,SLIDELL,LA,70460
5512,90,StTam,52,,SLIDELL,LA,70460,58,F,B,D,2,,,E,SLIDELL,LA,70460
5513,90,StTam,52,Land,PEARL RIVER,LA,70452,81,M,W,D,4,,,E,PEARL RIVER,LA,70452
5514,90,StTam,52,,PEARL RIVER,LA,70452,76,F,W,D,5,,,E,PEARL RIVER,LA,70452
5515,90,StTam,52,,SLIDELL,LA,70460,42,M,B,D,1,,,,SLIDELL,LA,70460
5516,90,StTam,52,Cell,SLIDELL,LA,70460,39,F,B,D,1,P,,E,SLIDELL,LA,70460
5517,90,StTam,52,,SLIDELL,LA,70458,48,F,B,D,3,,,I,SLIDELL,LA,70458
5518,90,StTam,52,,SLIDELL,LA,70458,77,M,B,D,1,,N,E,SLIDELL,LA,70458
5519,90,StTam,52,,SLIDELL,LA,70458,74,F,B,D,6,P,,E,SLIDELL,LA,70458
5520,90,StTam,52,Land,SLIDELL,LA,70458,53,M,B,D,6,P,,I,SLIDELL,LA,70458
5521,90,StTam,52,,SLIDELL,LA,70458,51,F,B,D,6,P,,I,SLIDELL,LA,70458
5522,90,StTam,52,,SLIDELL,LA,70458,24,M,B,D,5,P,,I,SLIDELL,LA,70458
5523,90,StTam,52,,SLIDELL,LA,70458,23,M,B,D,5,P,,I,SLIDELL,LA,70458
5524,90,StTam,52,,SLIDELL,LA,70458,21,F,B,D,5,,N,I,SLIDELL,LA,70458
5525,90,StTam,52,,SLIDELL,LA,70460,58,F,B,D,6,P,N,E,SLIDELL,LA,70460
5526,90,StTam,52,Land,SLIDELL,LA,70458,89,F,B,D,5,P,,M,SLIDELL,LA,70458
5527,90,StTam,52,,SLIDELL,LA,70458,50,F,B,D,6,P,,M,SLIDELL,LA,70458
5528,90,StTam,52,,SLIDELL,LA,70458,37,F,B,D,1,,N,E,SLIDELL,LA,70458
5529,90,StTam,52,Land,SLIDELL,LA,70458,69,F,W,D,1,,,E,SLIDELL,LA,70458
5530,90,StTam,52,,SLIDELL,LA,70458,43,F,O,D,1,,,I,SLIDELL,LA,70458
5531,90,StTam,52,,SLIDELL,LA,70460,69,M,B,D,3,,,I,SLIDELL,LA,70460
5532,90,StTam,52,,SLIDELL,LA,70460,54,M,B,D,1,,,I,SLIDELL,LA,70460
5533,90,StTam,52,Land,SLIDELL,LA,70460,70,F,B,D,2,,,I,SLIDELL,LA,70460
5534,90,StTam,52,Land,SLIDELL,LA,70458,73,M,B,D,9,P,,I,SLIDELL,LA,70458
5535,90,StTam,52,,SLIDELL,LA,70458,67,F,B,D,8,P,,I,SLIDELL,LA,70458
5536,90,StTam,52,Land,SLIDELL,LA,70458,82,F,W,D,5,P,,I,SLIDELL,LA,70458
5537,90,StTam,52,Land,SLIDELL,LA,70458,45,M,B,D,2,,N,E,SLIDELL,LA,70458
5538,90,StTam,52,Land,SLIDELL,LA,70460,71,F,B,D,1,,,E,SLIDELL,LA,70460
5539,90,StTam,52,,SLIDELL,LA,70458,73,F,B,D,3,,N,I,SLIDELL,LA,70458
5540,90,StTam,52,,SLIDELL,LA,70460,76,M,B,D,1,,,I,SLIDELL,LA,70460
5541,90,StTam,52,,SLIDELL,LA,70458,59,F,O,D,3,,,I,SLIDELL,LA,70458
5542,90,StTam,52,Land,SLIDELL,LA,70458,65,M,W,D,6,P,,I,SLIDELL,LA,70458
5543,90,StTam,52,,SLIDELL,LA,70458,73,F,W,D,3,P,,I,SLIDELL,LA,70458
5544,90,StTam,52,,SLIDELL,LA,70458,39,F,W,D,2,,,I,SLIDELL,LA,70458
5545,90,StTam,52,Land,SLIDELL,LA,70458,37,F,W,D,1,P,N,,SLIDELL,LA,70458
5546,90,StTam,52,,SLIDELL,LA,70458,40,F,B,D,2,,,E,SLIDELL,LA,70458
5547,90,StTam,52,,SLIDELL,LA,70458,46,M,W,D,1,,,E,SLIDELL,LA,70458
5548,90,StTam,52,Land,SLIDELL,LA,70458,50,M,B,D,3,,,E,SLIDELL,LA,70458
5549,90,StTam,52,,PEARL RIVER,LA,70452,66,M,B,D,4,,N,E,PEARL RIVER,LA,70452
5550,90,StTam,52,,PEARL RIVER,LA,70452,54,M,B,D,4,P,,E,PEARL RIVER,LA,70452
5551,90,StTam,52,Cell,PEARL RIVER,LA,70452,56,F,B,D,4,P,,E,PEARL RIVER,LA,70452
5552,90,StTam,52,,PEARL RIVER,LA,70452,24,F,B,D,3,,N,E,PEARL RIVER,LA,70452
5553,90,StTam,52,Land,SLIDELL,LA,70458,80,F,W,D,A,P,,M,SLIDELL,LA,70458
5554,90,StTam,52,Land,PEARL RIVER,LA,70452,44,M,B,D,4,,,I,PEARL RIVER,LA,70452
5555,90,StTam,52,,SLIDELL,LA,70460,44,F,B,D,1,,,E,SLIDELL,LA,70460
5556,90,StTam,52,Land,SLIDELL,LA,70460,44,F,B,D,2,P,,E,SLIDELL,LA,70460
5557,90,StTam,52,,SLIDELL,LA,70460,23,F,B,D,1,,,I,SLIDELL,LA,70460
5558,90,StTam,52,Land,SLIDELL,LA,70460,45,F,B,D,1,,,E,SLIDELL,LA,70460
5559,90,StTam,52,Cell,SLIDELL,LA,70458,50,M,B,D,5,,N,E,SLIDELL,LA,70458
5560,90,StTam,52,,SLIDELL,LA,70458,63,F,B,D,6,P,,I,SLIDELL,LA,70458
5561,90,StTam,52,Land,SLIDELL,LA,70458,61,M,W,D,7,,,I,SLIDELL,LA,70458
5562,90,StTam,52,,SLIDELL,LA,70458,61,F,W,D,7,,,I,SLIDELL,LA,70458
5563,90,StTam,52,,SLIDELL,LA,70458,23,F,W,D,3,,,M,SLIDELL,LA,70458
5564,90,StTam,52,Cell,SLIDELL,LA,70460,65,F,B,D,4,P,,I,SLIDELL,LA,70460
5565,90,StTam,52,Land,SLIDELL,LA,70460,53,F,B,D,2,,,E,SLIDELL,LA,70460
5566,90,StTam,52,Land,SLIDELL,LA,70458,50,F,B,D,6,P,N,E,SLIDELL,LA,70458
5567,90,StTam,52,Land,PEARL RIVER,LA,70452,72,F,W,D,A,P,,M,PEARL RIVER,LA,70452
5568,90,StTam,52,Land,SLIDELL,LA,70460,61,F,W,D,2,P,,E,SLIDELL,LA,70460
5569,90,StTam,52,,SLIDELL,LA,70458,42,M,O,D,1,,,I,SLIDELL,LA,70458
5570,90,StTam,52,,SLIDELL,LA,70458,46,F,H,D,1,,,E,SLIDELL,LA,70458
5571,90,StTam,52,,PEARL RIVER,LA,70452,65,M,B,D,6,,,E,PEARL RIVER,LA,70452
5572,90,StTam,52,,PEARL RIVER,LA,70452,66,F,B,D,6,,,I,PEARL RIVER,LA,70452
5573,90,StTam,52,Land,SLIDELL,LA,70460,68,F,B,D,8,P,,I,SLIDELL,LA,70460
5574,90,StTam,52,,SLIDELL,LA,70460,43,F,B,D,2,,,E,SLIDELL,LA,70460
5575,90,StTam,52,,SLIDELL,LA,70460,25,F,B,D,3,P,,I,SLIDELL,LA,70460
5576,90,StTam,52,,SLIDELL,LA,70460,23,F,B,D,1,,,E,SLIDELL,LA,70460
5577,90,StTam,52,Land,SLIDELL,LA,70458,41,M,B,D,4,,,I,SLIDELL,LA,70458
5578,90,StTam,52,Land,SLIDELL,LA,70458,26,M,W,D,1,P,,I,SLIDELL,LA,70458
5579,90,StTam,52,Land,PEARL RIVER,LA,70452,41,M,W,D,A,P,,M,PEARL RIVER,LA,70452
5580,90,StTam,52,Cell,SLIDELL,LA,70458,38,M,B,D,2,,,E,SLIDELL,LA,70469
5581,90,StTam,52,Land,SLIDELL,LA,70460,32,F,B,D,1,,,E,SLIDELL,LA,70460
5582,90,StTam,52,,SLIDELL,LA,70460,77,M,B,D,6,,,M,SLIDELL,LA,70460
5583,90,StTam,52,,SLIDELL,LA,70460,76,F,B,D,8,P,,M,SLIDELL,LA,70460
5584,90,StTam,52,Land,SLIDELL,LA,70460,71,M,B,D,5,,,E,SLIDELL,LA,70460
5585,90,StTam,52,,SLIDELL,LA,70460,66,F,B,D,4,,,E,SLIDELL,LA,70460
5586,90,StTam,52,Land,SLIDELL,LA,70458,56,F,O,D,3,,,E,SLIDELL,LA,70458
5587,90,StTam,52,,SLIDELL,LA,70460,67,F,B,D,4,,,I,SLIDELL,LA,70460
5588,90,StTam,52,,SLIDELL,LA,70460,68,M,B,D,4,,,I,SLIDELL,LA,70460
5589,90,StTam,52,Cell,SLIDELL,LA,70460,45,F,B,D,4,,,I,SLIDELL,LA,70460
5590,90,StTam,52,Cell,SLIDELL,LA,70460,77,M,B,D,6,,,E,SLIDELL,LA,70460
5591,90,StTam,52,,SLIDELL,LA,70460,74,F,B,D,7,P,,I,SLIDELL,LA,70460
5592,90,StTam,52,Land,SLIDELL,LA,70460,84,F,B,D,1,,,M,SLIDELL,LA,70460
5593,90,StTam,52,Land,SLIDELL,LA,70460,73,M,B,D,1,,,E,SLIDELL,LA,70460
5594,90,StTam,52,Land,SLIDELL,LA,70460,68,F,B,D,6,,,E,SLIDELL,LA,70460
5595,90,StTam,52,Land,SLIDELL,LA,70460,71,M,O,D,6,P,,M,SLIDELL,LA,70460
5596,90,StTam,52,,SLIDELL,LA,70458,39,M,W,D,1,,N,I,SLIDELL,LA,70458
5597,90,StTam,52,Cell,SLIDELL,LA,70458,61,F,W,D,6,,,I,SLIDELL,LA,70458
5598,90,StTam,52,Land,SLIDELL,LA,70458,38,M,B,D,2,,,E,SLIDELL,LA,70458
5599,90,StTam,52,,SLIDELL,LA,70460,72,F,W,D,2,,,E,SLIDELL,LA,70460
5600,90,StTam,52,,SLIDELL,LA,70460,52,M,B,D,7,P,,E,SLIDELL,LA,70460
5601,90,StTam,52,Land,SLIDELL,LA,70458,65,F,W,D,6,P,,E,SLIDELL,LA,70458
5602,90,StTam,52,Land,SLIDELL,LA,70458,71,F,B,D,9,P,,M,SLIDELL,LA,70458
5603,90,StTam,52,,SLIDELL,LA,70458,44,M,W,D,1,,,E,SLIDELL,LA,70458
5604,90,StTam,52,Land,SLIDELL,LA,70458,53,M,W,D,1,,,E,SLIDELL,LA,70458
5605,90,StTam,52,Land,SLIDELL,LA,70458,57,F,W,D,1,,,,SLIDELL,LA,70458
5606,90,StTam,52,,SLIDELL,LA,70458,53,F,B,D,7,P,N,E,SLIDELL,LA,70458
5607,90,StTam,52,,SLIDELL,LA,70458,70,F,W,D,5,P,,I,SLIDELL,LA,70458
5608,90,StTam,52,,SLIDELL,LA,70458,40,M,A,D,1,,,E,SLIDELL,LA,70458
5609,90,StTam,52,Land,SLIDELL,LA,70458,40,F,A,D,3,,,E,SLIDELL,LA,70458
5610,90,StTam,52,Land,SLIDELL,LA,70458,45,F,A,D,3,,,E,SLIDELL,LA,70458
5611,90,StTam,52,,SLIDELL,LA,70458,58,F,A,D,1,,N,,SLIDELL,LA,70458
5612,90,StTam,52,,SLIDELL,LA,70460,42,F,W,D,2,P,,E,SLIDELL,LA,70460
5613,90,StTam,52,Cell,SLIDELL,LA,70458,60,M,W,D,8,P,,E,SLIDELL,LA,70458
5614,90,StTam,52,Land,SLIDELL,LA,70458,54,F,W,D,1,P,,,SLIDELL,LA,70458
5615,90,StTam,52,,SLIDELL,LA,70458,47,F,W,D,3,,N,,SLIDELL,LA,70458
5616,90,StTam,52,Land,PEARL RIVER,LA,70452,84,M,B,D,2,,,E,PEARL RIVER,LA,70452
5617,90,StTam,52,Land,SLIDELL,LA,70460,66,F,B,D,4,,,E,SLIDELL,LA,70460
5618,90,StTam,52,,SLIDELL,LA,70458,42,M,W,D,1,,,M,SLIDELL,LA,70458
5619,90,StTam,52,,SLIDELL,LA,70458,26,F,W,D,1,,,E,SLIDELL,LA,70458
5620,90,StTam,52,Cell,SLIDELL,LA,70460,64,F,B,D,9,P,,I,SLIDELL,LA,70460
5621,90,StTam,52,,SLIDELL,LA,70458,60,M,W,D,5,,,I,SLIDELL,LA,70458
5622,90,StTam,52,Cell,SLIDELL,LA,70458,57,M,W,D,9,P,,I,SLIDELL,LA,70458
5623,90,StTam,52,Land,SLIDELL,LA,70460,67,M,W,D,6,P,,E,SLIDELL,LA,70460
5624,90,StTam,52,Land,SLIDELL,LA,70460,57,F,W,D,2,P,,E,SLIDELL,LA,70460
5625,90,StTam,52,Land,SLIDELL,LA,70458,75,F,W,D,3,P,,E,SLIDELL,LA,70458
5626,90,StTam,52,Land,SLIDELL,LA,70458,76,M,B,D,3,P,,I,SLIDELL,LA,70458
5627,90,StTam,52,,SLIDELL,LA,70458,77,F,O,D,3,P,,I,SLIDELL,LA,70458
5628,90,StTam,52,,PEARL RIVER,LA,70452,37,F,W,D,2,P,,E,PEARL RIVER,LA,70452
5629,90,StTam,52,,SLIDELL,LA,70460,55,M,W,D,9,P,,E,SLIDELL,LA,70460
5630,90,StTam,52,Land,SLIDELL,LA,70458,82,F,W,D,1,,,E,SLIDELL,LA,70458
5631,90,StTam,52,,SLIDELL,LA,70460,50,F,B,D,2,,,E,SLIDELL,LA,70460
5632,90,StTam,52,Land,SLIDELL,LA,70458,33,F,B,D,1,,,E,SLIDELL,LA,70458
5633,90,StTam,52,,SLIDELL,LA,70458,64,F,B,D,9,P,,I,SLIDELL,LA,70458
5634,90,StTam,52,Land,SLIDELL,LA,70460,67,F,O,D,1,,,E,SLIDELL,LA,70460
5635,90,StTam,52,Land,SLIDELL,LA,70460,63,M,B,D,7,P,,E,SLIDELL,LA,70460
5636,90,StTam,52,Land,SLIDELL,LA,70460,62,M,B,D,6,,,I,SLIDELL,LA,70460
5637,90,StTam,52,Land,SLIDELL,LA,70460,70,M,B,D,4,,,I,SLIDELL,LA,70460
5638,90,StTam,52,Land,SLIDELL,LA,70460,61,M,B,D,6,,,I,SLIDELL,LA,70460
5639,90,StTam,52,Land,SLIDELL,LA,70458,36,F,B,D,1,,,I,SLIDELL,LA,70458
5640,90,StTam,52,,SLIDELL,LA,70460,57,F,B,D,3,,N,E,SLIDELL,LA,70460
5641,90,StTam,52,Cell,SLIDELL,LA,70458,60,M,B,D,9,P,,I,SLIDELL,LA,70458
5642,90,StTam,52,,SLIDELL,LA,70458,26,F,B,D,1,,N,E,SLIDELL,LA,70458
5643,90,StTam,52,,SLIDELL,LA,70458,39,M,W,D,4,,,I,SLIDELL,LA,70458
5644,90,StTam,52,,SLIDELL,LA,70458,51,F,W,D,2,,N,,SLIDELL,LA,70458
5645,90,StTam,52,,SLIDELL,LA,70458,46,F,B,D,8,P,,E,SLIDELL,LA,70458
5646,90,StTam,52,Land,SLIDELL,LA,70458,74,F,B,D,9,P,,E,SLIDELL,LA,70458
5647,90,StTam,52,,SLIDELL,LA,70458,36,M,B,D,4,,,M,SLIDELL,LA,70458
5648,90,StTam,52,Land,SLIDELL,LA,70458,49,F,B,D,5,P,,E,SLIDELL,LA,70458
5649,90,StTam,52,Land,SLIDELL,LA,70460,88,F,B,D,1,,,M,SLIDELL,LA,70460
5650,90,StTam,52,,SLIDELL,LA,70458,44,F,B,D,1,,N,I,SLIDELL,LA,70458
5651,90,StTam,52,,SLIDELL,LA,70458,60,F,B,D,3,,N,,SLIDELL,LA,70458
5652,90,StTam,52,,SLIDELL,LA,70458,75,M,B,D,9,P,,M,SLIDELL,LA,70458
5653,90,StTam,52,,SLIDELL,LA,70458,76,F,B,D,9,P,,M,SLIDELL,LA,70458
5654,90,StTam,52,,SLIDELL,LA,70458,68,F,B,D,3,P,,I,SLIDELL,LA,70458
5655,90,StTam,52,Land,SLIDELL,LA,70458,58,M,W,D,8,P,,E,SLIDELL,LA,70458
5656,90,StTam,52,Cell,SLIDELL,LA,70458,40,F,W,D,3,,,E,SLIDELL,LA,70458
5657,90,StTam,52,,SLIDELL,LA,70460,72,M,B,D,5,P,,I,SLIDELL,LA,70460
5658,90,StTam,52,Land,SLIDELL,LA,70460,71,F,B,D,5,,,I,SLIDELL,LA,70460
5659,90,StTam,52,Land,SLIDELL,LA,70458,30,F,B,D,1,,N,E,SLIDELL,LA,70458
5660,90,StTam,52,Land,PEARL RIVER,LA,70452,56,M,O,D,4,,,E,PEARL RIVER,LA,70452
5661,90,StTam,52,,PEARL RIVER,LA,70452,37,F,B,D,1,,,E,PEARL RIVER,LA,70452
5662,90,StTam,52,,SLIDELL,LA,70460,88,F,B,D,A,P,,M,SLIDELL,LA,70460
5663,90,StTam,52,,SLIDELL,LA,70460,80,F,B,D,8,P,,I,SLIDELL,LA,70460
5664,90,StTam,52,Land,SLIDELL,LA,70460,48,F,B,D,6,,,E,SLIDELL,LA,70460
5665,90,StTam,52,Land,SLIDELL,LA,70460,20,M,B,D,5,,N,,SLIDELL,LA,70460
5666,90,StTam,52,,PEARL RIVER,LA,70452,87,M,W,D,A,P,,M,PEARL RIVER,LA,70452
5667,90,StTam,52,,PEARL RIVER,LA,70452,78,F,W,D,A,P,,M,PEARL RIVER,LA,70452
5668,90,StTam,52,,SLIDELL,LA,70458,40,F,B,D,1,,,I,SLIDELL,LA,70458
5669,90,StTam,52,Land,SLIDELL,LA,70458,57,F,W,D,6,,,E,SLIDELL,LA,70458
5670,90,StTam,52,,SLIDELL,LA,70458,27,M,B,D,1,,,E,SLIDELL,LA,70458
5671,90,StTam,52,,PEARL RIVER,LA,70452,35,M,H,D,1,,N,E,PEARL RIVER,LA,70452
5672,90,StTam,52,Land,SLIDELL,LA,70458,67,M,W,D,2,,,E,SLIDELL,LA,70458
5673,90,StTam,52,Land,SLIDELL,LA,70460,75,M,W,D,5,,,I,SLIDELL,LA,70460
5674,90,StTam,52,,SLIDELL,LA,70460,75,F,W,D,5,,,I,SLIDELL,LA,70460
5675,90,StTam,52,,SLIDELL,LA,70458,65,F,W,D,5,P,,E,SLIDELL,LA,70458
5676,90,StTam,52,Cell,SLIDELL,LA,70458,29,M,O,D,1,P,,I,SLIDELL,LA,70458
5677,90,StTam,52,Land,SLIDELL,LA,70458,33,F,W,D,4,,,E,SLIDELL,LA,70458
5678,90,StTam,52,Land,SLIDELL,LA,70458,31,M,W,D,1,P,,E,SLIDELL,LA,70458
5679,90,StTam,52,Land,SLIDELL,LA,70458,66,F,W,D,1,,,I,SLIDELL,LA,70458
5680,90,StTam,52,Land,SLIDELL,LA,70460,76,F,B,D,9,P,,E,SLIDELL,LA,70460
5681,90,StTam,52,Land,SLIDELL,LA,70458,67,F,W,D,1,,,E,SLIDELL,LA,70458
5682,90,StTam,52,,SLIDELL,LA,70458,43,M,W,D,3,P,,E,SLIDELL,LA,70458
5683,90,StTam,52,Cell,SLIDELL,LA,70458,82,F,W,D,6,P,,,SLIDELL,LA,70458
5684,90,StTam,52,Cell,SLIDELL,LA,70458,56,M,B,D,2,P,,M,SLIDELL,LA,70458
5685,90,StTam,52,,SLIDELL,LA,70458,48,F,B,D,3,P,,M,SLIDELL,LA,70458
5686,90,StTam,52,Land,SLIDELL,LA,70458,73,F,W,D,A,P,,M,SLIDELL,LA,70458
5687,90,StTam,52,,SLIDELL,LA,70458,31,M,H,D,2,,,E,SLIDELL,LA,70458
5688,90,StTam,52,,SLIDELL,LA,70458,45,F,B,D,5,P,,I,SLIDELL,LA,70458
5689,90,StTam,52,,SLIDELL,LA,70458,67,F,H,D,1,,,E,SLIDELL,LA,70458
5690,90,StTam,52,,SLIDELL,LA,70458,44,F,W,D,3,,,M,SLIDELL,LA,70458
5691,90,StTam,52,,SLIDELL,LA,70458,51,M,B,D,3,,,I,SLIDELL,LA,70458
5692,90,StTam,52,,SLIDELL,LA,70458,32,F,B,D,1,,,,SLIDELL,LA,70458
5693,90,StTam,52,,SLIDELL,LA,70458,35,M,B,D,1,,,E,SLIDELL,LA,70458
5694,90,StTam,52,,SLIDELL,LA,70458,33,F,B,D,1,P,,E,SLIDELL,LA,70458
5695,90,StTam,52,Cell,SLIDELL,LA,70458,56,M,W,D,2,P,,I,SLIDELL,LA,70458
5696,90,StTam,52,Land,SLIDELL,LA,70458,75,M,W,D,9,P,,M,SLIDELL,LA,70458
5697,90,StTam,52,,SLIDELL,LA,70458,76,F,W,D,9,P,,M,SLIDELL,LA,70458
5698,90,StTam,52,,PEARL RIVER,LA,70452,78,F,O,D,2,P,N,I,PEARL RIVER,LA,70452
5699,90,StTam,52,Cell,SLIDELL,LA,70458,81,F,O,D,9,P,,M,SLIDELL,LA,70458
5700,90,StTam,52,,SLIDELL,LA,70458,29,M,W,D,1,,,I,SLIDELL,LA,70458
5701,90,StTam,52,Land,SLIDELL,LA,70460,64,F,B,D,7,,,I,SLIDELL,LA,70460
5702,90,StTam,52,Land,SLIDELL,LA,70460,71,F,B,D,3,P,,M,SLIDELL,LA,70460
5703,90,StTam,52,,SLIDELL,LA,70458,21,F,H,D,1,,N,I,SLIDELL,LA,70458
5704,90,StTam,52,,SLIDELL,LA,70460,38,F,W,D,3,,,E,SLIDELL,LA,70469
5705,90,StTam,52,Land,PEARL RIVER,LA,70452,85,F,W,D,7,,,E,PEARL RIVER,LA,70452
5706,90,StTam,52,Land,SLIDELL,LA,70458,55,F,W,D,1,,N,,SLIDELL,LA,70458
5707,90,StTam,52,Land,SLIDELL,LA,70458,51,F,W,D,2,P,,E,MANDEVILLE,LA,70470
5708,90,StTam,52,Land,PEARL RIVER,LA,70452,75,F,W,D,7,P,,E,PEARL RIVER,LA,70452
5709,90,StTam,52,Land,PEARL RIVER,LA,70452,71,F,W,D,2,,,E,PEARL RIVER,LA,70452
5710,90,StTam,52,Land,SLIDELL,LA,70458,71,F,W,D,2,,,,SLIDELL,LA,70458
5711,90,StTam,52,Land,PEARL RIVER,LA,70452,53,M,B,D,4,P,,E,PEARL RIVER,LA,70452
5712,90,StTam,52,Land,PEARL RIVER,LA,70452,69,M,B,D,1,,,E,PEARL RIVER,LA,70452
5713,90,StTam,52,,SLIDELL,LA,70458,52,M,B,D,2,,,E,SLIDELL,LA,70458
5714,90,StTam,52,,SLIDELL,LA,70458,50,F,B,D,2,,,E,SLIDELL,LA,70458
5715,90,StTam,52,,SLIDELL,LA,70460,68,F,B,D,2,,,E,SLIDELL,LA,70460
5716,90,StTam,52,Land,SLIDELL,LA,70460,54,M,B,D,3,,,E,SLIDELL,LA,70460
5717,90,StTam,52,Land,SLIDELL,LA,70460,52,F,B,D,6,P,,E,SLIDELL,LA,70460
5718,90,StTam,52,,SLIDELL,LA,70460,26,F,B,D,1,,,E,SLIDELL,LA,70460
5719,90,StTam,52,,SLIDELL,LA,70460,21,F,B,D,1,,,I,SLIDELL,LA,70460
5720,90,StTam,52,,SLIDELL,LA,70460,45,M,B,D,1,,,E,SLIDELL,LA,70460
5721,90,StTam,52,Land,SLIDELL,LA,70460,43,M,B,D,2,,,E,SLIDELL,LA,70460
5722,90,StTam,52,,SLIDELL,LA,70460,33,F,B,D,2,,,E,SLIDELL,LA,70460
5723,90,StTam,52,,SLIDELL,LA,70458,46,M,B,D,5,P,,I,SLIDELL,LA,70458
5724,90,StTam,52,,SLIDELL,LA,70458,55,F,O,D,7,P,,I,SLIDELL,LA,70458
5725,90,StTam,52,Land,SLIDELL,LA,70458,62,M,W,D,3,P,,E,SLIDELL,LA,70458
5726,90,StTam,52,Land,SLIDELL,LA,70458,59,F,B,D,1,,,M,SLIDELL,LA,70458
5727,90,StTam,52,,SLIDELL,LA,70458,72,M,W,D,7,P,,I,SLIDELL,LA,70458
5728,90,StTam,52,,SLIDELL,LA,70460,69,M,O,D,9,P,,I,SLIDELL,LA,70460
5729,90,StTam,52,Land,SLIDELL,LA,70458,61,M,W,D,6,P,,E,SLIDELL,LA,70458
5730,90,StTam,52,Land,SLIDELL,LA,70458,73,F,W,D,8,P,,I,SLIDELL,LA,70458
5731,90,StTam,52,,SLIDELL,LA,70458,46,F,B,D,5,P,,I,SLIDELL,LA,70458
5732,90,StTam,52,,SLIDELL,LA,70458,59,M,B,D,5,,N,I,SLIDELL,LA,70458
5733,90,StTam,52,,SLIDELL,LA,70458,73,M,W,D,7,,,I,SLIDELL,LA,70458
5734,90,StTam,52,,SLIDELL,LA,70458,55,F,W,D,3,,,I,SLIDELL,LA,70458
5735,90,StTam,52,,SLIDELL,LA,70458,71,F,W,D,9,P,,E,SLIDELL,LA,70458
5736,90,StTam,52,,SLIDELL,LA,70460,36,F,B,D,3,,N,E,SLIDELL,LA,70460
5737,90,StTam,52,Land,SLIDELL,LA,70458,24,F,A,D,1,,,I,SLIDELL,LA,70458
5738,90,StTam,52,Land,SLIDELL,LA,70458,55,F,W,D,6,,,I,SLIDELL,LA,70458
5739,90,StTam,52,Land,SLIDELL,LA,70458,89,F,W,D,8,P,N,E,SLIDELL,LA,70458
5740,90,StTam,52,Land,SLIDELL,LA,70460,64,F,B,D,2,,,E,SLIDELL,LA,70460
5741,90,StTam,52,,SLIDELL,LA,70460,78,F,W,D,A,P,,M,SLIDELL,LA,70460
5742,90,StTam,52,Land,SLIDELL,LA,70460,70,F,B,D,A,P,,M,SLIDELL,LA,70460
